mu,seed,ordered,fdom_mean,fdom_std
0.16666666666666666,55,False,0.9707194010416667,0.001359585410796626
0.16666666666666666,56,False,0.97059326171875,0.0015708224858618602
0.16666666666666666,57,False,0.9709025065104167,0.00107312387484022
0.16666666666666666,58,False,0.9702128092447917,0.0012020964884575337
0.16666666666666666,59,False,0.970550537109375,0.0015232521335606273
0.16666666666666666,6,False,0.9703837076822917,0.001740995661826234
0.16666666666666666,60,False,0.9708109537760417,0.0012219926592630117
0.16666666666666666,61,False,0.97059326171875,0.0017298846382015765
0.16666666666666666,62,False,0.9704549153645833,0.0011650025215540036
0.16666666666666666,63,False,0.970562744140625,0.0013006981793551578
0.16666666666666666,7,False,0.97039794921875,0.0014120111075118414
0.16666666666666666,8,False,0.970379638671875,0.0016140808328459525
0.16666666666666666,9,False,0.9709370930989584,0.0012395881444372849
0.14285714285714285,0,False,0.9748148600260417,0.0010783818041978845
0.14285714285714285,1,False,0.974847412109375,0.0014114261661068797
0.14285714285714285,10,False,0.9748189290364583,0.0012823856071440608
0.14285714285714285,11,False,0.9749735514322917,0.0011946357495610602
0.14285714285714285,12,False,0.9745992024739584,0.0013207762741977332
0.14285714285714285,13,False,0.975238037109375,0.0012152128732091706
0.14285714285714285,14,False,0.9744547526041667,0.0013240299796730786
0.14285714285714285,15,False,0.9751566569010417,0.0014340433333350899
0.14285714285714285,16,False,0.974560546875,0.0012336955071408828
0.14285714285714285,17,False,0.9750162760416666,0.0012755552649377662
0.14285714285714285,18,False,0.9751383463541666,0.00139095298718663
0.14285714285714285,19,False,0.9750773111979166,0.0009778755685161307
0.14285714285714285,2,False,0.9750447591145833,0.0011374758325415186
0.14285714285714285,20,False,0.9750386555989583,0.001764432192863523
0.14285714285714285,21,False,0.9747151692708333,0.0012649584193509694
0.14285714285714285,22,False,0.9749674479166667,0.0012414550114417727
0.14285714285714285,23,False,0.974700927734375,0.0014926184586139713
0.14285714285714285,24,False,0.9748758951822917,0.0013486314399571682
0.14285714285714285,25,False,0.9748758951822917,0.001275667213461255
0.14285714285714285,26,False,0.9755411783854167,0.0012635833431455976
0.14285714285714285,27,False,0.9744364420572916,0.001325843509452797
0.14285714285714285,28,False,0.9749226888020833,0.0013598411218864541
0.14285714285714285,29,False,0.9751200358072917,0.001242329920528894
0.14285714285714285,3,False,0.9752339680989583,0.0013222421368244343
0.14285714285714285,30,False,0.9752644856770833,0.0012197804672808617
0.14285714285714285,31,False,0.9746358235677083,0.0012112757849488504
0.14285714285714285,32,False,0.97518310546875,0.0013183782128766022
0.14285714285714285,33,False,0.974951171875,0.0011927754190338019
0.14285714285714285,34,False,0.9745930989583333,0.0010898873074728652
0.14285714285714285,35,False,0.9748819986979167,0.00128093714629021
0.14285714285714285,36,False,0.9753133138020833,0.0012523102603865313
0.14285714285714285,37,False,0.974871826171875,0.001067114952008222
0.14285714285714285,38,False,0.9748331705729166,0.0013911315243126858
0.14285714285714285,39,False,0.9750386555989583,0.0012701065846478586
0.14285714285714285,4,False,0.9753133138020833,0.0010469778083182927
0.14285714285714285,40,False,0.9748921712239583,0.001727879533508982
0.14285714285714285,41,False,0.974578857421875,0.0013487480642842805
0.14285714285714285,42,False,0.974957275390625,0.001219395254772798
0.14285714285714285,43,False,0.974908447265625,0.0013878263608049486
0.14285714285714285,44,False,0.974822998046875,0.0014849449201338237
0.14285714285714285,45,False,0.9746175130208333,0.0012257518208552204
0.14285714285714285,46,False,0.9751566569010417,0.0010692462080299926
0.14285714285714285,47,False,0.9748433430989584,0.0013977879958195396
0.14285714285714285,48,False,0.974932861328125,0.0011836362438736102
0.14285714285714285,49,False,0.9748575846354167,0.0014320893578268065
0.14285714285714285,5,False,0.9747477213541667,0.001269759459239641
0.14285714285714285,50,False,0.9750752766927083,0.0010812567376849902
0.14285714285714285,51,False,0.97471923828125,0.0012606776679224862
0.14285714285714285,52,False,0.9754964192708333,0.0013191440586121587
0.14285714285714285,53,False,0.97509765625,0.0012482646976916941
0.14285714285714285,54,False,0.9751078287760416,0.0011829996132062227
0.14285714285714285,55,False,0.9752766927083333,0.0012313312286416796
0.14285714285714285,56,False,0.9750244140625,0.001263825727055962
0.14285714285714285,57,False,0.97481689453125,0.0013355964983914502
0.14285714285714285,58,False,0.9750162760416666,0.0013199533629928784
0.14285714285714285,59,False,0.9750264485677084,0.0014100823751432463
0.14285714285714285,6,False,0.9749308268229167,0.0012516358056562404
0.14285714285714285,60,False,0.97508544921875,0.0011766126023390509
0.14285714285714285,61,False,0.9745930989583333,0.0014952935097468558
0.14285714285714285,62,False,0.9745340983072917,0.0014043112329495643
0.14285714285714285,63,False,0.9747517903645834,0.0009068508860020379
0.14285714285714285,7,False,0.9751078287760416,0.001166403323492995
0.14285714285714285,8,False,0.9749471028645833,0.0013934860705661287
0.14285714285714285,9,False,0.9753092447916667,0.00124903376640216
0.125,0,False,0.9782999674479167,0.0011914351551878387
0.125,1,False,0.978460693359375,0.0010109689553352678
0.125,10,False,0.9782755533854167,0.001321326163254193
0.125,11,False,0.9783894856770833,0.0010989643114840363
0.125,12,False,0.9784993489583333,0.001091367457786691
0.125,13,False,0.9780537923177083,0.0012526027417720058
0.125,14,False,0.9781534830729167,0.0011090871470296432
0.125,15,False,0.9781575520833333,0.001031684732479243
0.125,16,False,0.9784566243489583,0.0012157577369175828
0.125,17,False,0.9777730305989584,0.0011507550655187847
0.125,18,False,0.9782185872395833,0.0010307213812365853
0.125,19,False,0.978118896484375,0.0010827792688713638
0.125,2,False,0.978363037109375,0.0011448770202575579
0.125,20,False,0.9782002766927084,0.0011690618162525058
0.125,21,False,0.9785420735677083,0.0014585302424327394
0.125,22,False,0.9782552083333333,0.0009792206931934833
0.125,23,False,0.97811279296875,0.0012562571321351396
0.125,24,False,0.9782084147135417,0.0011089247892940416
0.125,25,False,0.9781514485677083,0.0011010583546076681
0.125,26,False,0.9781453450520833,0.0010686014673282496
0.125,27,False,0.9778422037760417,0.0011058972220661391
0.125,28,False,0.97774658203125,0.0010401794625377288
0.125,29,False,0.9782002766927084,0.001438763475547394
