mu,seed,ordered,fdom_mean,fdom_std
0.345,1,False,0.904241943359375,0.022350550585866165
0.345,10,False,0.9124979654947917,0.016881633409433845
0.345,11,False,0.8936869303385416,0.03247116617559364
0.345,12,False,0.916485595703125,0.013054991898335106
0.345,13,False,0.9119283040364583,0.018103885323058084
0.345,14,False,0.914019775390625,0.015972463475238983
0.345,15,False,0.893743896484375,0.03090580031469918
0.345,16,False,0.9099772135416667,0.019323052716868717
0.345,17,False,0.91170654296875,0.016020440718953977
0.345,18,False,0.9092183430989583,0.019246553577817422
0.345,19,False,0.9085184733072916,0.019750402437239845
0.345,2,False,0.884808349609375,0.03698714404181414
0.345,20,False,0.9110249837239583,0.018753569868004204
0.345,21,False,0.914349365234375,0.015098310985243703
0.345,22,False,0.9048319498697917,0.021934864935456332
0.345,23,False,0.914373779296875,0.01518818586014837
0.345,24,False,0.9124776204427083,0.01601799027362934
0.345,25,False,0.9016825358072916,0.02450157291594935
0.345,26,False,0.9149983723958334,0.013739711254759306
0.345,27,False,0.9158935546875,0.013034676504599737
0.345,28,False,0.9055155436197917,0.022750789245107098
0.345,29,False,0.9138468424479167,0.015659355963770237
0.345,3,False,0.9140950520833333,0.014183794074413973
0.345,30,False,0.91224365234375,0.01716859673865732
0.345,31,False,0.9072041829427083,0.01941545162522951
0.345,32,False,0.9081217447916666,0.01982914613352765
0.345,33,False,0.9128824869791666,0.016105529256225857
0.345,34,False,0.9043965657552083,0.02196852741773826
0.345,35,False,0.91309814453125,0.01591557989937378
0.345,36,False,0.9112080891927083,0.016882605805848713
0.345,37,False,0.9121561686197917,0.016862779031288792
0.345,38,False,0.915264892578125,0.014840508408207944
0.345,39,False,0.9183614095052083,0.011336686016222999
0.345,4,False,0.8990681966145834,0.02718015201214675
0.345,40,False,0.9135477701822917,0.015384658936222137
0.345,41,False,0.9161885579427084,0.013847674788423919
0.345,42,False,0.9168314615885417,0.013587742601048091
0.345,43,False,0.91954345703125,0.011042555857188857
0.345,44,False,0.91539306640625,0.013539338523074727
0.345,45,False,0.9107930501302083,0.0171448878952312
0.345,46,False,0.907330322265625,0.020466391194543312
0.345,47,False,0.9152262369791667,0.013365119209755302
0.345,48,False,0.9096842447916667,0.019419118920788795
0.345,49,False,0.89488525390625,0.02955943980652316
